latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B09.tiff,B10.tiff,B11.tiff,B12.tiff,B8A.tiff
-23.191733322614937,-54.43620172254053,0.1251,0.0967,0.098,0.0968,0.137,0.2519,0.3069,0.2802,0.0427,0.0014,0.3023,0.1822,0.3356
-23.191733322614937,-54.43611185112158,0.1254,0.0968,0.1005,0.0911,0.1371,0.2675,0.3281,0.3105,0.0426,0.0014,0.3097,0.185,0.3512
-23.191733322614937,-54.43602197970264,0.1257,0.1006,0.1041,0.1021,0.138,0.2761,0.3403,0.3123,0.0426,0.0014,0.3156,0.1879,0.3611
-23.191733322614937,-54.4359321082837,0.1259,0.1013,0.1061,0.103,0.1402,0.2744,0.3397,0.3135,0.0426,0.0015,0.3195,0.191,0.3634
-23.191733322614937,-54.43584223686476,0.1261,0.1009,0.1049,0.1025,0.1423,0.2709,0.3352,0.3067,0.0426,0.0015,0.3215,0.1941,0.361
-23.191733322614937,-54.435752365445815,0.1263,0.1002,0.1033,0.1003,0.1441,0.268,0.3281,0.3067,0.0426,0.0015,0.3208,0.1974,0.3525
-23.191733322614937,-54.43566249402688,0.1265,0.1002,0.1033,0.1027,0.1458,0.2641,0.3197,0.3032,0.0426,0.0015,0.3195,0.2002,0.343
-23.191733322614937,-54.435572622607936,0.1266,0.1011,0.1033,0.1115,0.1475,0.2575,0.3095,0.2832,0.0426,0.0015,0.3188,0.2025,0.3347
-23.191733322614937,-54.435482751189,0.1268,0.1018,0.1026,0.1165,0.149,0.2525,0.3027,0.2692,0.0425,0.0015,0.3184,0.2038,0.3303
-23.191733322614937,-54.435392879770056,0.127,0.1028,0.1036,0.113,0.1489,0.2572,0.3112,0.2849,0.0424,0.0016,0.3188,0.203,0.3385
-23.191733322614937,-54.43530300835111,0.1272,0.1042,0.1066,0.1115,0.1485,0.2664,0.3268,0.3038,0.0423,0.0016,0.3199,0.2014,0.3527
-23.191733322614937,-54.43521313693218,0.1273,0.1056,0.1118,0.1221,0.1503,0.2681,0.3293,0.304,0.0421,0.0016,0.3217,0.2029,0.3553
-23.19181577342393,-54.43934722220344,0.125,0.1015,0.1075,0.115,0.1585,0.2529,0.3,0.2757,0.0411,0.0015,0.3144,0.2004,0.3231
-23.19181577342393,-54.4392573507845,0.1252,0.1025,0.1042,0.1132,0.149,0.2446,0.2948,0.2624,0.0412,0.0015,0.3122,0.198,0.323
-23.19181577342393,-54.43916747936556,0.1253,0.1047,0.1053,0.1103,0.1415,0.2394,0.2928,0.281,0.0412,0.0016,0.3102,0.1954,0.3249
-23.19181577342393,-54.439077607946615,0.1253,0.1048,0.1055,0.1132,0.1422,0.2434,0.2978,0.2828,0.0413,0.0016,0.3117,0.1941,0.3294
-23.19181577342393,-54.43898773652768,0.1253,0.1029,0.104,0.1151,0.1447,0.2497,0.3045,0.2665,0.0414,0.0016,0.3135,0.1934,0.3337
-23.19181577342393,-54.438897865108736,0.1253,0.1,0.1028,0.1063,0.1439,0.2535,0.3091,0.2754,0.0416,0.0017,0.3129,0.1934,0.3339
-23.19181577342393,-54.4388079936898,0.1251,0.0987,0.1035,0.1011,0.1428,0.2564,0.3126,0.2945,0.0418,0.0017,0.3118,0.194,0.3325
-23.19181577342393,-54.438718122270856,0.1249,0.0994,0.1052,0.1068,0.145,0.2583,0.3146,0.2855,0.042,0.0016,0.3133,0.1959,0.3325
-23.19181577342393,-54.43862825085191,0.1247,0.0994,0.1067,0.1049,0.1487,0.259,0.315,0.2992,0.0422,0.0016,0.3159,0.198,0.3334
-23.19181577342393,-54.43853837943298,0.1244,0.1027,0.1064,0.1079,0.1476,0.257,0.3134,0.2989,0.0425,0.0016,0.3164,0.1961,0.3354
-23.19181577342393,-54.438448508014034,0.1242,0.1028,0.1058,0.1161,0.1427,0.2524,0.3097,0.2774,0.0427,0.0016,0.3153,0.1909,0.3385
-23.19181577342393,-54.43835863659509,0.1239,0.1032,0.1051,0.1108,0.1366,0.2563,0.3164,0.2783,0.043,0.0015,0.311,0.1843,0.3456
-23.19181577342393,-54.43826876517616,0.1236,0.0996,0.1013,0.095,0.1288,0.2712,0.3372,0.3086,0.0433,0.0015,0.3023,0.1757,0.358
-23.19181577342393,-54.43817889375721,0.1234,0.095,0.097,0.0773,0.1243,0.2799,0.3488,0.3338,0.0436,0.0015,0.2969,0.1692,0.3674
-23.19181577342393,-54.43808902233828,0.1231,0.096,0.0984,0.0834,0.1255,0.2749,0.3413,0.3262,0.044,0.0014,0.2977,0.1658,0.3711
-23.19181577342393,-54.43799915091933,0.1228,0.0986,0.1012,0.0953,0.1272,0.27,0.3339,0.3036,0.0443,0.0014,0.2997,0.1647,0.3722
-23.19181577342393,-54.43790927950039,0.1225,0.0974,0.0991,0.0909,0.1264,0.2734,0.3385,0.3058,0.0445,0.0014,0.3011,0.1668,0.372
-23.19181577342393,-54.43781940808145,0.1223,0.0958,0.0966,0.0828,0.1253,0.2778,0.3445,0.3228,0.0446,0.0014,0.3021,0.1695,0.3708
-23.19181577342393,-54.43772953666251,0.1221,0.0977,0.0998,0.0883,0.1258,0.277,0.3427,0.3197,0.0446,0.0013,0.3015,0.1699,0.3688
-23.19181577342393,-54.437639665243566,0.122,0.0995,0.1023,0.0944,0.1266,0.2742,0.3385,0.3094,0.0445,0.0013,0.3001,0.1691,0.3666
-23.19181577342393,-54.43754979382463,0.1218,0.0983,0.0991,0.0888,0.1259,0.273,0.3399,0.3175,0.0443,0.0013,0.2985,0.1667,0.3677
-23.19181577342393,-54.43745992240569,0.1217,0.0935,0.0956,0.0756,0.1243,0.2723,0.3437,0.3287,0.044,0.0013,0.2967,0.1634,0.3701
-23.19181577342393,-54.43737005098675,0.1217,0.0935,0.0975,0.0788,0.1242,0.2693,0.3376,0.3224,0.0438,0.0013,0.2954,0.165,0.3631
-23.19181577342393,-54.43728017956781,0.1216,0.0994,0.1005,0.0958,0.1252,0.2642,0.3223,0.2912,0.0436,0.0013,0.2946,0.1712,0.3472
-23.19181577342393,-54.437190308148864,0.1217,0.1003,0.1007,0.1023,0.1261,0.2621,0.3163,0.2779,0.0435,0.0013,0.2946,0.1731,0.3424
-23.19181577342393,-54.43710043672993,0.1217,0.0976,0.0988,0.0922,0.1272,0.2634,0.3221,0.299,0.0435,0.0013,0.2958,0.1691,0.3528
-23.19181577342393,-54.437010565310985,0.1219,0.0966,0.0977,0.0853,0.1271,0.2663,0.3289,0.3103,0.0435,0.0013,0.2957,0.1654,0.3611
-23.19181577342393,-54.43692069389204,0.122,0.0964,0.0984,0.0867,0.1248,0.2715,0.3348,0.3085,0.0435,0.0013,0.2927,0.1637,0.361
-23.19181577342393,-54.43683082247311,0.1222,0.0964,0.0983,0.0871,0.1229,0.2752,0.3388,0.3075,0.0435,0.0013,0.29,0.1627,0.3601
-23.19181577342393,-54.43674095105416,0.1225,0.0967,0.0972,0.0852,0.1235,0.2747,0.3398,0.3125,0.0435,0.0013,0.2898,0.1614,0.3642
-23.19181577342393,-54.436651079635226,0.1227,0.0963,0.0969,0.0838,0.1252,0.2713,0.3372,0.3167,0.0435,0.0013,0.2907,0.1618,0.3656
-23.19181577342393,-54.43656120821628,0.123,0.0959,0.0981,0.084,0.1266,0.2641,0.3274,0.3117,0.0435,0.0014,0.2922,0.1679,0.3516
-23.19181577342393,-54.43647133679734,0.1234,0.098,0.1003,0.0923,0.1284,0.2552,0.3145,0.2959,0.0434,0.0014,0.2942,0.1763,0.3321
-23.19181577342393,-54.4363814653784,0.1238,0.1001,0.1019,0.1065,0.1307,0.2504,0.3075,0.2739,0.0433,0.0014,0.296,0.1791,0.3275
-23.19181577342393,-54.43629159395946,0.1242,0.0983,0.0995,0.1045,0.1333,0.2493,0.3055,0.2732,0.0432,0.0014,0.298,0.1781,0.3337
-23.19181577342393,-54.43620172254053,0.1247,0.0985,0.0993,0.0959,0.1341,0.2566,0.3151,0.2914,0.0431,0.0014,0.3026,0.1787,0.3446
-23.19181577342393,-54.43611185112158,0.125,0.099,0.1021,0.0946,0.1329,0.2731,0.337,0.3137,0.043,0.0014,0.3099,0.1808,0.3608
-23.19181577342393,-54.43602197970264,0.1253,0.0989,0.1039,0.0969,0.1328,0.2814,0.3493,0.3237,0.0429,0.0015,0.3154,0.1829,0.3705
-23.19181577342393,-54.4359321082837,0.1256,0.1,0.1049,0.0987,0.1345,0.2778,0.348,0.3211,0.0429,0.0015,0.3181,0.1847,0.3718
-23.19181577342393,-54.43584223686476,0.1259,0.1011,0.1037,0.1003,0.1363,0.2722,0.3416,0.3058,0.0429,0.0015,0.3193,0.1869,0.3673
-23.19181577342393,-54.435752365445815,0.1261,0.1004,0.1024,0.0997,0.1375,0.2673,0.3309,0.3006,0.0429,0.0015,0.3184,0.1904,0.3545
-23.19181577342393,-54.43566249402688,0.1263,0.1001,0.103,0.1028,0.1387,0.2623,0.3195,0.2975,0.0429,0.0015,0.3172,0.1935,0.3416
-23.19181577342393,-54.435572622607936,0.1264,0.1004,0.103,0.109,0.1397,0.2563,0.3095,0.2777,0.0429,0.0015,0.3167,0.195,0.3345
-23.19181577342393,-54.435482751189,0.1266,0.1002,0.1015,0.1077,0.1406,0.2528,0.3042,0.2703,0.0429,0.0015,0.3167,0.1954,0.3328
-23.19181577342393,-54.435392879770056,0.1268,0.1004,0.1018,0.099,0.1408,0.2592,0.3152,0.3028,0.0428,0.0016,0.3176,0.1944,0.3432
-23.19181577342393,-54.43530300835111,0.127,0.0994,0.1028,0.0972,0.141,0.2704,0.3338,0.3168,0.0427,0.0016,0.3192,0.1929,0.3592
-23.19181577342393,-54.43521313693218,0.1272,0.1005,0.1036,0.0995,0.1434,0.272,0.3367,0.3162,0.0425,0.0016,0.321,0.1948,0.3616
-23.19181577342393,-54.43512326551323,0.1273,0.1024,0.1057,0.1051,0.1476,0.2667,0.3283,0.3021,0.0423,0.0016,0.323,0.1994,0.354
-23.19181577342393,-54.43503339409429,0.1275,0.104,0.1071,0.1108,0.1499,0.2632,0.3225,0.2948,0.0422,0.0016,0.322,0.2023,0.3485
-23.19181577342393,-54.43494352267536,0.1276,0.1056,0.1083,0.1155,0.1502,0.2616,0.3195,0.2998,0.042,0.0016,0.3176,0.2033,0.3456
-23.19181577342393,-54.43485365125641,0.1278,0.1049,0.1086,0.1213,0.1517,0.2574,0.3132,0.2733,0.0419,0.0016,0.3154,0.2049,0.3373
-23.19189822423291,-54.43934722220344,0.1253,0.1034,0.1046,0.1191,0.1566,0.2521,0.3005,0.2634,0.041,0.0014,0.3197,0.2026,0.3259
-23.19189822423291,-54.4392573507845,0.1254,0.1024,0.1044,0.107,0.1455,0.2454,0.2971,0.2727,0.041,0.0015,0.3147,0.1981,0.3258
-23.19189822423291,-54.43916747936556,0.1255,0.1028,0.1069,0.1058,0.1368,0.2417,0.2969,0.2872,0.0412,0.0016,0.31,0.1932,0.3277
-23.19189822423291,-54.439077607946615,0.1254,0.1028,0.1058,0.1096,0.1374,0.2469,0.3037,0.2845,0.0413,0.0016,0.311,0.1899,0.3345
-23.19189822423291,-54.43898773652768,0.1254,0.1028,0.1038,0.1081,0.1401,0.2542,0.3119,0.283,0.0415,0.0016,0.3128,0.1876,0.3414
-23.19189822423291,-54.438897865108736,0.1253,0.1009,0.1024,0.1007,0.1389,0.2585,0.3165,0.2931,0.0417,0.0017,0.3121,0.1874,0.3424
-23.19189822423291,-54.4388079936898,0.1251,0.0997,0.1029,0.0996,0.137,0.2614,0.3194,0.295,0.0419,0.0017,0.3108,0.1884,0.3411
-23.19189822423291,-54.438718122270856,0.1249,0.1034,0.104,0.1084,0.1379,0.2624,0.3209,0.2866,0.0421,0.0016,0.3108,0.1885,0.3413
-23.19189822423291,-54.43862825085191,0.1246,0.1033,0.1053,0.1071,0.1402,0.2617,0.3212,0.2941,0.0424,0.0016,0.3115,0.1881,0.3421
-23.19189822423291,-54.43853837943298,0.1243,0.0996,0.1026,0.0998,0.1399,0.2604,0.3205,0.3049,0.0427,0.0016,0.3115,0.1861,0.3446
-23.19189822423291,-54.438448508014034,0.124,0.1021,0.1033,0.1031,0.1375,0.2583,0.319,0.293,0.043,0.0016,0.3108,0.1826,0.3488
-23.19189822423291,-54.43835863659509,0.1237,0.101,0.1044,0.1,0.1338,0.2625,0.3252,0.2982,0.0433,0.0016,0.3077,0.1782,0.3552
-23.19189822423291,-54.43826876517616,0.1234,0.0978,0.0997,0.0866,0.1282,0.2751,0.342,0.328,0.0436,0.0015,0.3014,0.1725,0.3647
-23.19189822423291,-54.43817889375721,0.1231,0.0958,0.0974,0.0785,0.1247,0.2819,0.3507,0.3323,0.0439,0.0015,0.2975,0.1681,0.3713
-23.19189822423291,-54.43808902233828,0.1228,0.097,0.099,0.0871,0.1255,0.276,0.3421,0.3152,0.0442,0.0015,0.2982,0.1658,0.3722
-23.19189822423291,-54.43799915091933,0.1225,0.0981,0.0996,0.0927,0.1265,0.2708,0.3349,0.3069,0.0445,0.0014,0.2997,0.1647,0.3726
-23.19189822423291,-54.43790927950039,0.1223,0.0959,0.0975,0.0841,0.1254,0.2753,0.3427,0.3231,0.0447,0.0014,0.3002,0.1649,0.3762
-23.19189822423291,-54.43781940808145,0.122,0.0954,0.097,0.0815,0.1243,0.281,0.3519,0.3347,0.0449,0.0014,0.3004,0.1659,0.3789
-23.19189822423291,-54.43772953666251,0.1219,0.099,0.0997,0.0926,0.1245,0.2804,0.3497,0.3187,0.0449,0.0013,0.3007,0.1678,0.3756
-23.19189822423291,-54.437639665243566,0.1217,0.0986,0.1007,0.0921,0.1254,0.2767,0.3424,0.3101,0.0448,0.0013,0.3009,0.1701,0.3693
-23.19189822423291,-54.43754979382463,0.1215,0.0962,0.0976,0.0832,0.1268,0.2716,0.3363,0.3229,0.0446,0.0013,0.3011,0.1703,0.3657
-23.19189822423291,-54.43745992240569,0.1214,0.095,0.0973,0.0805,0.1284,0.2651,0.3301,0.3262,0.0444,0.0013,0.3011,0.1693,0.3633
-23.19189822423291,-54.43737005098675,0.1213,0.0969,0.1003,0.0904,0.1278,0.2636,0.3277,0.3051,0.0442,0.0013,0.2995,0.1691,0.3594
-23.19189822423291,-54.43728017956781,0.1212,0.1005,0.1006,0.1022,0.1247,0.2673,0.33,0.2849,0.0441,0.0013,0.2962,0.1694,0.3545
-23.19189822423291,-54.437190308148864,0.1212,0.099,0.0987,0.0952,0.1229,0.2709,0.3334,0.2988,0.044,0.0013,0.294,0.1676,0.3565
-23.19189822423291,-54.43710043672993,0.1213,0.0967,0.0979,0.0853,0.1232,0.2736,0.3371,0.3172,0.044,0.0013,0.2933,0.1627,0.3684
-23.19189822423291,-54.437010565310985,0.1214,0.0957,0.0975,0.0833,0.1233,0.2761,0.3405,0.3168,0.044,0.0013,0.2923,0.1593,0.3761
-23.19189822423291,-54.43692069389204,0.1215,0.0953,0.0968,0.0855,0.122,0.2793,0.3446,0.3101,0.044,0.0013,0.2899,0.159,0.3731
-23.19189822423291,-54.43683082247311,0.1217,0.0969,0.0972,0.0879,0.1215,0.2804,0.3464,0.3074,0.044,0.0013,0.2884,0.1598,0.3686
-23.19189822423291,-54.43674095105416,0.1219,0.0971,0.0978,0.0852,0.1234,0.2766,0.3435,0.3146,0.044,0.0013,0.2896,0.1604,0.3704
-23.19189822423291,-54.436651079635226,0.1221,0.0954,0.0975,0.0817,0.1261,0.2702,0.3373,0.3215,0.044,0.0013,0.2919,0.1623,0.3701
-23.19189822423291,-54.43656120821628,0.1225,0.0974,0.0996,0.089,0.1277,0.2626,0.3262,0.3087,0.0439,0.0014,0.2936,0.169,0.3537
-23.19189822423291,-54.43647133679734,0.1228,0.1,0.1035,0.1013,0.1289,0.2552,0.3138,0.2864,0.0438,0.0014,0.2952,0.1772,0.3322
-23.19189822423291,-54.4363814653784,0.1233,0.1005,0.1022,0.1086,0.1301,0.2543,0.3116,0.2699,0.0437,0.0014,0.2971,0.1786,0.3321
-23.19189822423291,-54.43629159395946,0.1237,0.0962,0.0978,0.0921,0.1312,0.2587,0.3177,0.2967,0.0436,0.0014,0.2993,0.1751,0.348
-23.19189822423291,-54.43620172254053,0.1242,0.0986,0.1004,0.0909,0.1317,0.2664,0.3281,0.3117,0.0435,0.0014,0.3043,0.1757,0.3604
-23.19189822423291,-54.43611185112158,0.1246,0.1006,0.1042,0.0981,0.1316,0.2778,0.3437,0.3122,0.0434,0.0014,0.3125,0.1807,0.3698
-23.19189822423291,-54.43602197970264,0.1249,0.0992,0.1049,0.0952,0.1324,0.2826,0.3509,0.3237,0.0433,0.0015,0.3181,0.1847,0.3738
-23.19189822423291,-54.4359321082837,0.1252,0.0995,0.1032,0.0947,0.1345,0.2779,0.3466,0.3251,0.0433,0.0015,0.3199,0.1865,0.3718
-23.19189822423291,-54.43584223686476,0.1254,0.0997,0.1026,0.0963,0.1365,0.2714,0.3383,0.3138,0.0433,0.0015,0.3206,0.1886,0.365
-23.19189822423291,-54.435752365445815,0.1257,0.1,0.103,0.1004,0.1379,0.2644,0.3264,0.3066,0.0433,0.0015,0.3206,0.1926,0.3502
-23.19189822423291,-54.43566249402688,0.1259,0.101,0.1033,0.1069,0.1388,0.2585,0.3157,0.2966,0.0433,0.0015,0.3204,0.1958,0.3373
-23.19189822423291,-54.435572622607936,0.1261,0.1012,0.1025,0.11,0.1385,0.2555,0.3109,0.2795,0.0433,0.0015,0.3202,0.1955,0.3352
-23.19189822423291,-54.435482751189,0.1262,0.101,0.1019,0.1063,0.1376,0.2558,0.3116,0.282,0.0433,0.0015,0.32,0.1934,0.3399
-23.19189822423291,-54.435392879770056,0.1264,0.1019,0.1036,0.1017,0.1367,0.2641,0.324,0.3097,0.0432,0.0016,0.3202,0.1909,0.3519
-23.19189822423291,-54.43530300835111,0.1266,0.1008,0.1048,0.0998,0.1359,0.276,0.3419,0.3147,0.0431,0.0016,0.3206,0.1882,0.3674
-23.19189822423291,-54.43521313693218,0.1267,0.1007,0.1043,0.0973,0.1371,0.2775,0.3442,0.3165,0.043,0.0016,0.321,0.1886,0.3706
-23.19189822423291,-54.43512326551323,0.1269,0.1025,0.1055,0.0993,0.1398,0.2707,0.3346,0.3047,0.0428,0.0016,0.3212,0.1914,0.3641
-23.19189822423291,-54.43503339409429,0.127,0.1006,0.1054,0.0967,0.1411,0.2652,0.326,0.3062,0.0427,0.0016,0.3185,0.1926,0.3577
-23.19189822423291,-54.43494352267536,0.1271,0.1005,0.1058,0.1003,0.1405,0.2614,0.3185,0.3036,0.0426,0.0016,0.3121,0.1918,0.3515
-23.19189822423291,-54.43485365125641,0.1272,0.0993,0.1031,0.1035,0.1415,0.2568,0.3101,0.2661,0.0425,0.0016,0.3087,0.1921,0.3423
-23.19189822423291,-54.43476377983748,0.1274,0.1012,0.0999,0.1089,0.1447,0.2499,0.2987,0.2418,0.0424,0.0016,0.3099,0.1936,0.3264
-23.19189822423291,-54.43467390841853,0.1276,0.1038,0.1052,0.1151,0.1486,0.247,0.2934,0.2596,0.0424,0.0016,0.314,0.1982,0.3182
-23.19189822423291,-54.43458403699959,0.1277,0.1054,0.1099,0.1221,0.1521,0.2531,0.3026,0.2793,0.0423,0.0016,0.3218,0.2086,0.3292
-23.19189822423291,-54.43449416558065,0.1278,0.1071,0.1117,0.1288,0.1561,0.2606,0.3136,0.285,0.0423,0.0016,0.3302,0.2196,0.3428
-23.19189822423291,-54.43440429416171,0.1279,0.111,0.1166,0.1408,0.162,0.2626,0.3147,0.2899,0.0423,0.0016,0.3371,0.2265,0.3445
-23.1919806750419,-54.43934722220344,0.1253,0.1025,0.1053,0.1137,0.153,0.2505,0.3024,0.2747,0.0409,0.0014,0.3213,0.2042,0.3301
-23.1919806750419,-54.4392573507845,0.1254,0.1007,0.1049,0.1048,0.1423,0.247,0.3016,0.282,0.041,0.0015,0.3144,0.1977,0.3296
-23.1919806750419,-54.43916747936556,0.1255,0.1024,0.1068,0.1102,0.1337,0.2458,0.3028,0.2831,0.0412,0.0016,0.3076,0.1899,0.3308
-23.1919806750419,-54.439077607946615,0.1254,0.1028,0.1056,0.1067,0.1331,0.2515,0.3103,0.2822,0.0414,0.0016,0.3074,0.1835,0.3402
-23.1919806750419,-54.43898773652768,0.1254,0.1016,0.1036,0.0988,0.1345,0.2587,0.3185,0.2945,0.0416,0.0016,0.3088,0.1789,0.35
-23.1919806750419,-54.438897865108736,0.1253,0.0995,0.102,0.0954,0.133,0.2628,0.3219,0.3049,0.0418,0.0016,0.3088,0.1788,0.3526
-23.1919806750419,-54.4388079936898,0.1251,0.0997,0.1025,0.0963,0.131,0.2652,0.3229,0.3001,0.0421,0.0016,0.3087,0.1809,0.352
-23.1919806750419,-54.438718122270856,0.1248,0.1018,0.1044,0.1007,0.1316,0.2652,0.3236,0.2984,0.0424,0.0016,0.3091,0.181,0.3516
-23.1919806750419,-54.43862825085191,0.1245,0.1006,0.104,0.0972,0.1336,0.2633,0.3237,0.3067,0.0427,0.0016,0.3096,0.1799,0.3512
-23.1919806750419,-54.43853837943298,0.1242,0.0984,0.1004,0.0952,0.134,0.2635,0.3256,0.3082,0.043,0.0016,0.3091,0.1781,0.3543
-23.1919806750419,-54.438448508014034,0.1238,0.1019,0.1015,0.1009,0.1331,0.2656,0.329,0.2977,0.0433,0.0016,0.3075,0.1755,0.3609
-23.1919806750419,-54.43835863659509,0.1236,0.101,0.1051,0.0968,0.1312,0.27,0.3347,0.3084,0.0436,0.0016,0.3051,0.173,0.3663
-23.1919806750419,-54.43826876517616,0.1233,0.0985,0.1002,0.0865,0.128,0.2777,0.3437,0.3266,0.0438,0.0015,0.3012,0.1703,0.37
-23.1919806750419,-54.43817889375721,0.123,0.0967,0.0989,0.085,0.1259,0.2813,0.3477,0.3224,0.0442,0.0015,0.2989,0.1681,0.3722
-23.1919806750419,-54.43808902233828,0.1227,0.0974,0.0999,0.09,0.1256,0.2763,0.3412,0.3113,0.0444,0.0015,0.2993,0.1665,0.3722
-23.1919806750419,-54.43799915091933,0.1225,0.0979,0.0987,0.0876,0.1256,0.2723,0.3372,0.3148,0.0447,0.0014,0.3001,0.1651,0.3732
-23.1919806750419,-54.43790927950039,0.1222,0.0958,0.0977,0.0812,0.1246,0.2773,0.3471,0.3297,0.0449,0.0014,0.2993,0.1632,0.3802
-23.1919806750419,-54.43781940808145,0.122,0.0959,0.0993,0.0855,0.1238,0.2831,0.3578,0.3306,0.045,0.0014,0.2987,0.1624,0.386
-23.1919806750419,-54.43772953666251,0.1218,0.0991,0.1001,0.0938,0.1239,0.2821,0.3547,0.3161,0.0451,0.0014,0.3001,0.1663,0.3806
-23.1919806750419,-54.437639665243566,0.1216,0.0977,0.0983,0.0874,0.1249,0.2772,0.3443,0.3171,0.045,0.0013,0.3025,0.1722,0.3695
-23.1919806750419,-54.43754979382463,0.1214,0.0968,0.0992,0.0885,0.1282,0.2684,0.3304,0.3118,0.0449,0.0013,0.3044,0.1754,0.361
-23.1919806750419,-54.43745992240569,0.1212,0.1028,0.1033,0.1081,0.133,0.257,0.3139,0.2925,0.0448,0.0013,0.3058,0.1764,0.3541
-23.1919806750419,-54.43737005098675,0.1211,0.1006,0.1023,0.1028,0.1318,0.2577,0.3165,0.2873,0.0446,0.0013,0.3033,0.1736,0.3546
-23.1919806750419,-54.43728017956781,0.121,0.0977,0.0981,0.0908,0.1242,0.2709,0.3391,0.3083,0.0445,0.0013,0.2969,0.1666,0.3629
-23.1919806750419,-54.437190308148864,0.121,0.0954,0.0962,0.0791,0.1194,0.2806,0.3536,0.3339,0.0445,0.0013,0.292,0.1604,0.3726
-23.1919806750419,-54.43710043672993,0.121,0.095,0.0964,0.076,0.1189,0.2838,0.3541,0.3403,0.0444,0.0013,0.2897,0.1554,0.3843
-23.1919806750419,-54.437010565310985,0.121,0.0948,0.0967,0.0794,0.1191,0.2856,0.3534,0.3312,0.0445,0.0013,0.2881,0.1527,0.3905
-23.1919806750419,-54.43692069389204,0.1211,0.0951,0.0964,0.0833,0.1189,0.2878,0.3565,0.3199,0.0445,0.0013,0.2865,0.1537,0.386
-23.1919806750419,-54.43683082247311,0.1212,0.0962,0.0967,0.0845,0.1197,0.2869,0.3568,0.3169,0.0445,0.0013,0.2863,0.1563,0.3793
-23.1919806750419,-54.43674095105416,0.1214,0.0953,0.0965,0.08,0.123,0.2788,0.3484,0.3273,0.0445,0.0013,0.289,0.1588,0.3774
-23.1919806750419,-54.436651079635226,0.1216,0.0945,0.0965,0.0794,0.1268,0.2685,0.3367,0.3284,0.0445,0.0013,0.2925,0.1623,0.3738
-23.1919806750419,-54.43656120821628,0.1219,0.099,0.0998,0.0954,0.1282,0.2622,0.3265,0.297,0.0444,0.0013,0.2943,0.1687,0.3576
-23.1919806750419,-54.43647133679734,0.1223,0.1011,0.1033,0.1096,0.1283,0.259,0.3186,0.2719,0.0443,0.0014,0.2954,0.1758,0.3381
-23.1919806750419,-54.4363814653784,0.1227,0.0987,0.0995,0.1024,0.1287,0.262,0.3214,0.2793,0.0442,0.0014,0.2976,0.1763,0.3427
-23.1919806750419,-54.43629159395946,0.1232,0.0934,0.0968,0.0789,0.1291,0.2701,0.3328,0.3259,0.0441,0.0014,0.3008,0.172,0.3652
-23.1919806750419,-54.43620172254053,0.1236,0.0974,0.1001,0.0868,0.13,0.2765,0.3417,0.3276,0.044,0.0014,0.3065,0.1736,0.3767
-23.1919806750419,-54.43611185112158,0.124,0.1014,0.1041,0.1006,0.1314,0.2813,0.3483,0.3118,0.0439,0.0014,0.3152,0.1816,0.3768
-23.1919806750419,-54.43602197970264,0.1244,0.1011,0.1055,0.1006,0.1332,0.2816,0.3489,0.3112,0.0438,0.0015,0.3208,0.1876,0.3737
-23.1919806750419,-54.4359321082837,0.1246,0.0999,0.1032,0.0973,0.1357,0.2758,0.3415,0.3138,0.0438,0.0015,0.3218,0.1894,0.3689
-23.1919806750419,-54.43584223686476,0.1249,0.0994,0.1029,0.0965,0.1377,0.2688,0.332,0.3113,0.0438,0.0015,0.3219,0.1911,0.3611
-23.1919806750419,-54.435752365445815,0.1251,0.1011,0.1048,0.1028,0.1389,0.2616,0.3211,0.3024,0.0437,0.0015,0.3225,0.1953,0.3466
-23.1919806750419,-54.43566249402688,0.1253,0.1022,0.1043,0.1101,0.1392,0.2565,0.3132,0.287,0.0437,0.0015,0.3229,0.1981,0.3357
-23.1919806750419,-54.435572622607936,0.1255,0.1014,0.1034,0.1097,0.1378,0.257,0.3143,0.2791,0.0437,0.0015,0.3228,0.1958,0.3393
-23.1919806750419,-54.435482751189,0.1257,0.1016,0.1046,0.1038,0.1356,0.2613,0.3209,0.2945,0.0437,0.0016,0.3223,0.1915,0.3499
-23.1919806750419,-54.435392879770056,0.1259,0.1019,0.1036,0.098,0.1339,0.2703,0.3333,0.3188,0.0436,0.0016,0.322,0.1881,0.3618
-23.1919806750419,-54.43530300835111,0.126,0.1011,0.1032,0.0933,0.1326,0.2812,0.3481,0.3255,0.0436,0.0016,0.3216,0.1853,0.3742
-23.1919806750419,-54.43521313693218,0.1261,0.1002,0.1037,0.0947,0.1329,0.2816,0.3488,0.3235,0.0435,0.0016,0.3211,0.1849,0.3762
-23.1919806750419,-54.43512326551323,0.1262,0.1013,0.1053,0.0989,0.1346,0.2732,0.3379,0.3103,0.0434,0.0016,0.3204,0.1866,0.3695
-23.1919806750419,-54.43503339409429,0.1263,0.1005,0.105,0.096,0.1352,0.2666,0.3283,0.3152,0.0433,0.0016,0.3173,0.1869,0.3626
-23.1919806750419,-54.43494352267536,0.1264,0.1003,0.105,0.0984,0.1345,0.2621,0.3204,0.3074,0.0432,0.0016,0.3109,0.1852,0.3558
